run_id,factory_name,factory_location,factory_type,date,base_production_capacity,adjusted_production_units,production_impact_factor,active_risks,lead_time_days,simulated_demand_units,shipped_units,inventory_level_units,shortage_units,safety_stock_level
run_043,Foundry_Taiwan_A,Taiwan,Foundry,2020-01-05,13229,13770,1.0,none,31,11398,11398,71564,0,6919
run_043,IDM_USA_B,USA,IDM,2020-01-05,10211,10053,1.0,none,27,7059,7059,47468,0,4447
run_043,OSAT_Malaysia_C,Malaysia,OSAT,2020-01-05,19419,19060,1.0,none,23,6952,6952,75905,0,6379
run_043,Foundry_Germany_D,Germany,Foundry,2020-01-05,7479,7620,1.0,none,29,9281,9281,48828,0,5048
run_043,Foundry_Taiwan_A,Taiwan,Foundry,2020-01-12,13229,13341,1.0,none,29,8547,8547,76358,0,6919
run_043,IDM_USA_B,USA,IDM,2020-01-12,10211,7933,0.762,trade_restrictions (Active),33,6631,6631,48770,0,4447
run_043,OSAT_Malaysia_C,Malaysia,OSAT,2020-01-12,19419,19960,1.0,none,22,10388,10388,85477,0,6379
run_043,Foundry_Germany_D,Germany,Foundry,2020-01-12,7479,7889,1.0,none,27,8455,8455,48262,0,5048
run_043,Foundry_Taiwan_A,Taiwan,Foundry,2020-01-19,13229,13468,1.0,none,27,5852,5852,83974,0,6919
run_043,IDM_USA_B,USA,IDM,2020-01-19,10211,7837,0.762,trade_restrictions (Active),34,6084,6084,50523,0,4447
run_043,OSAT_Malaysia_C,Malaysia,OSAT,2020-01-19,19419,19270,1.0,none,24,4980,4980,99767,0,6379
run_043,Foundry_Germany_D,Germany,Foundry,2020-01-19,7479,8121,1.0,none,27,6401,6401,49982,0,5048
run_043,Foundry_Taiwan_A,Taiwan,Foundry,2020-01-26,13229,12964,1.0,none,28,8114,8114,88824,0,6919
run_043,IDM_USA_B,USA,IDM,2020-01-26,10211,7851,0.762,trade_restrictions (Active),35,8080,8080,50294,0,4447
run_043,OSAT_Malaysia_C,Malaysia,OSAT,2020-01-26,19419,20189,1.0,none,27,10199,10199,109757,0,6379
run_043,Foundry_Germany_D,Germany,Foundry,2020-01-26,7479,5556,0.752,trade_restrictions (Active),59,8673,8673,46865,0,5048
run_043,Foundry_Taiwan_A,Taiwan,Foundry,2020-02-02,13229,13622,1.0,none,29,10600,10600,91846,0,6919
run_043,IDM_USA_B,USA,IDM,2020-02-02,10211,8180,0.762,trade_restrictions (Active),39,6440,6440,52034,0,4447
run_043,OSAT_Malaysia_C,Malaysia,OSAT,2020-02-02,19419,19368,1.0,none,21,6623,6623,122502,0,6379
run_043,Foundry_Germany_D,Germany,Foundry,2020-02-02,7479,5497,0.752,trade_restrictions (Active),56,7310,7310,45052,0,5048
run_043,Foundry_Taiwan_A,Taiwan,Foundry,2020-02-09,13229,13217,1.0,none,30,5978,5978,99085,0,6919
run_043,IDM_USA_B,USA,IDM,2020-02-09,10211,7754,0.762,trade_restrictions (Active),35,9911,9911,49877,0,4447
run_043,OSAT_Malaysia_C,Malaysia,OSAT,2020-02-09,19419,19454,1.0,none,24,5012,5012,136944,0,6379
run_043,Foundry_Germany_D,Germany,Foundry,2020-02-09,7479,5829,0.752,trade_restrictions (Active),54,4606,4606,46275,0,5048
run_043,Foundry_Taiwan_A,Taiwan,Foundry,2020-02-16,13229,12979,1.0,none,31,5192,5192,106872,0,6919
run_043,IDM_USA_B,USA,IDM,2020-02-16,10211,7962,0.762,trade_restrictions (Active),36,5721,5721,52118,0,4447
run_043,OSAT_Malaysia_C,Malaysia,OSAT,2020-02-16,19419,18861,1.0,none,23,8352,8352,147453,0,6379
run_043,Foundry_Germany_D,Germany,Foundry,2020-02-16,7479,5524,0.752,trade_restrictions (Active),51,7068,7068,44731,0,5048
run_043,Foundry_Taiwan_A,Taiwan,Foundry,2020-02-23,13229,12408,1.0,none,28,10839,10839,108441,0,6919
run_043,IDM_USA_B,USA,IDM,2020-02-23,10211,8088,0.762,trade_restrictions (Active),38,7547,7547,52659,0,4447
run_043,OSAT_Malaysia_C,Malaysia,OSAT,2020-02-23,19419,19313,1.0,none,22,4851,4851,161915,0,6379
run_043,Foundry_Germany_D,Germany,Foundry,2020-02-23,7479,6349,0.752,trade_restrictions (Active),56,8493,8493,42587,0,5048
run_043,Foundry_Taiwan_A,Taiwan,Foundry,2020-03-01,13229,13663,1.0,none,34,10445,10445,111659,0,6919
run_043,IDM_USA_B,USA,IDM,2020-03-01,10211,8149,0.762,trade_restrictions (Active),35,4734,4734,56074,0,4447
run_043,OSAT_Malaysia_C,Malaysia,OSAT,2020-03-01,19419,19370,1.0,none,21,5197,5197,176088,0,6379
run_043,Foundry_Germany_D,Germany,Foundry,2020-03-01,7479,5717,0.752,trade_restrictions (Active),61,9923,9923,38381,0,5048
run_043,Foundry_Taiwan_A,Taiwan,Foundry,2020-03-08,13229,13712,1.0,none,34,6083,6083,119288,0,6919
run_043,IDM_USA_B,USA,IDM,2020-03-08,10211,7919,0.762,trade_restrictions (Active),34,5148,5148,58845,0,4447
run_043,OSAT_Malaysia_C,Malaysia,OSAT,2020-03-08,19419,19994,1.0,logistics_bottleneck (Active),46,7305,7305,188777,0,6379
run_043,Foundry_Germany_D,Germany,Foundry,2020-03-08,7479,6044,0.752,trade_restrictions (Active),55,5703,5703,38722,0,5048
run_043,Foundry_Taiwan_A,Taiwan,Foundry,2020-03-15,13229,13679,1.0,none,32,9145,9145,123822,0,6919
run_043,IDM_USA_B,USA,IDM,2020-03-15,10211,8631,0.841,trade_restrictions (Recovery),27,8406,8406,59070,0,4447
run_043,OSAT_Malaysia_C,Malaysia,OSAT,2020-03-15,19419,18543,1.0,logistics_bottleneck (Recovery),23,10832,10832,196488,0,6379
run_043,Foundry_Germany_D,Germany,Foundry,2020-03-15,7479,5664,0.752,trade_restrictions (Active),59,5819,5819,38567,0,5048
run_043,Foundry_Taiwan_A,Taiwan,Foundry,2020-03-22,13229,13500,1.0,none,26,9047,9047,128275,0,6919
run_043,IDM_USA_B,USA,IDM,2020-03-22,10211,8874,0.921,trade_restrictions (Recovery),24,4573,4573,63371,0,4447
run_043,OSAT_Malaysia_C,Malaysia,OSAT,2020-03-22,19419,18822,1.0,none,19,4967,4967,210343,0,6379
run_043,Foundry_Germany_D,Germany,Foundry,2020-03-22,7479,5470,0.835,trade_restrictions (Recovery),27,9221,9221,34816,0,5048
run_043,Foundry_Taiwan_A,Taiwan,Foundry,2020-03-29,13229,13068,1.0,none,30,5135,5135,136208,0,6919
run_043,IDM_USA_B,USA,IDM,2020-03-29,10211,10739,1.0,trade_restrictions (Recovery),24,6547,6547,67563,0,4447
run_043,OSAT_Malaysia_C,Malaysia,OSAT,2020-03-29,19419,5553,0.285,cyber_attack (Active),26,7951,7951,207945,0,6379
run_043,Foundry_Germany_D,Germany,Foundry,2020-03-29,7479,7523,0.917,trade_restrictions (Recovery),28,6468,6468,35871,0,5048
run_043,Foundry_Taiwan_A,Taiwan,Foundry,2020-04-05,13229,13228,1.0,logistics_bottleneck (Active),53,5520,5520,143916,0,6919
run_043,IDM_USA_B,USA,IDM,2020-04-05,10211,9951,1.0,none,27,8636,8636,68878,0,4447
run_043,OSAT_Malaysia_C,Malaysia,OSAT,2020-04-05,19419,13121,0.643,cyber_attack (Recovery),28,9833,9833,211233,0,6379
run_043,Foundry_Germany_D,Germany,Foundry,2020-04-05,7479,7722,1.0,trade_restrictions (Recovery),27,9484,9484,34109,0,5048
run_043,Foundry_Taiwan_A,Taiwan,Foundry,2020-04-12,13229,13989,1.0,logistics_bottleneck (Recovery),36,9367,9367,148538,0,6919
run_043,IDM_USA_B,USA,IDM,2020-04-12,10211,10215,1.0,none,27,6875,6875,72218,0,4447
run_043,OSAT_Malaysia_C,Malaysia,OSAT,2020-04-12,19419,19912,1.0,cyber_attack (Recovery),24,8049,8049,223096,0,6379
run_043,Foundry_Germany_D,Germany,Foundry,2020-04-12,7479,8175,1.0,none,28,8655,8655,33629,0,5048
run_043,Foundry_Taiwan_A,Taiwan,Foundry,2020-04-19,13229,13702,1.0,none,31,6240,6240,156000,0,6919
run_043,IDM_USA_B,USA,IDM,2020-04-19,10211,10522,1.0,none,23,11114,11114,71626,0,4447
