run_id,factory_name,factory_location,factory_type,date,base_production_capacity,adjusted_production_units,production_impact_factor,active_risks,lead_time_days,simulated_demand_units,shipped_units,inventory_level_units,shortage_units,safety_stock_level
run_022,Foundry_Taiwan_A,Taiwan,Foundry,2020-01-05,14577,15138,1.0,none,27,6897,6897,63811,0,5557
run_022,IDM_USA_B,USA,IDM,2020-01-05,11848,11883,1.0,none,27,5136,5136,63123,0,5637
run_022,OSAT_Malaysia_C,Malaysia,OSAT,2020-01-05,16062,16531,1.0,none,18,3859,3859,102399,0,8972
run_022,Foundry_Germany_D,Germany,Foundry,2020-01-05,7289,7876,1.0,none,38,7101,7101,43813,0,4303
run_022,Foundry_Taiwan_A,Taiwan,Foundry,2020-01-12,14577,14178,1.0,none,28,5214,5214,72775,0,5557
run_022,IDM_USA_B,USA,IDM,2020-01-12,11848,11983,1.0,none,26,11472,11472,63634,0,5637
run_022,OSAT_Malaysia_C,Malaysia,OSAT,2020-01-12,16062,16036,1.0,none,23,5278,5278,113157,0,8972
run_022,Foundry_Germany_D,Germany,Foundry,2020-01-12,7289,7410,1.0,none,38,11353,11353,39870,0,4303
run_022,Foundry_Taiwan_A,Taiwan,Foundry,2020-01-19,14577,13834,1.0,none,28,5550,5550,81059,0,5557
run_022,IDM_USA_B,USA,IDM,2020-01-19,11848,12884,1.0,none,27,10136,10136,66382,0,5637
run_022,OSAT_Malaysia_C,Malaysia,OSAT,2020-01-19,16062,16258,1.0,none,21,5631,5631,123784,0,8972
run_022,Foundry_Germany_D,Germany,Foundry,2020-01-19,7289,7184,1.0,none,36,6350,6350,40704,0,4303
run_022,Foundry_Taiwan_A,Taiwan,Foundry,2020-01-26,14577,14524,1.0,none,31,10042,10042,85541,0,5557
run_022,IDM_USA_B,USA,IDM,2020-01-26,11848,11810,1.0,none,28,6192,6192,72000,0,5637
run_022,OSAT_Malaysia_C,Malaysia,OSAT,2020-01-26,16062,16198,1.0,none,19,12712,12712,127270,0,8972
run_022,Foundry_Germany_D,Germany,Foundry,2020-01-26,7289,7138,1.0,none,38,10606,10606,37236,0,4303
run_022,Foundry_Taiwan_A,Taiwan,Foundry,2020-02-02,14577,14892,1.0,none,29,6711,6711,93722,0,5557
run_022,IDM_USA_B,USA,IDM,2020-02-02,11848,11953,1.0,none,27,11860,11860,72093,0,5637
run_022,OSAT_Malaysia_C,Malaysia,OSAT,2020-02-02,16062,11444,0.664,natural_disaster (Active),65,7722,7722,130992,0,8972
run_022,Foundry_Germany_D,Germany,Foundry,2020-02-02,7289,7891,1.0,none,37,8396,8396,36731,0,4303
run_022,Foundry_Taiwan_A,Taiwan,Foundry,2020-02-09,14577,14663,1.0,none,30,9512,9512,98873,0,5557
run_022,IDM_USA_B,USA,IDM,2020-02-09,11848,11114,1.0,none,24,7452,7452,75755,0,5637
run_022,OSAT_Malaysia_C,Malaysia,OSAT,2020-02-09,16062,11979,0.731,natural_disaster (Recovery),21,9161,9161,133810,0,8972
run_022,Foundry_Germany_D,Germany,Foundry,2020-02-09,7289,6974,1.0,none,36,7404,7404,36301,0,4303
run_022,Foundry_Taiwan_A,Taiwan,Foundry,2020-02-16,14577,15473,1.0,none,32,6890,6890,107456,0,5557
run_022,IDM_USA_B,USA,IDM,2020-02-16,11848,12218,1.0,none,30,6853,6853,81120,0,5637
run_022,OSAT_Malaysia_C,Malaysia,OSAT,2020-02-16,16062,13262,0.798,natural_disaster (Recovery),21,6867,6867,140205,0,8972
run_022,Foundry_Germany_D,Germany,Foundry,2020-02-16,7289,6896,1.0,none,36,11586,11586,31611,0,4303
run_022,Foundry_Taiwan_A,Taiwan,Foundry,2020-02-23,14577,14893,1.0,none,30,8461,8461,113888,0,5557
run_022,IDM_USA_B,USA,IDM,2020-02-23,11848,11882,1.0,logistics_bottleneck (Active),43,7845,7845,85157,0,5637
run_022,OSAT_Malaysia_C,Malaysia,OSAT,2020-02-23,16062,3998,0.254,"natural_disaster (Recovery), pandemic_closure (Active)",36,6023,6023,138180,0,8972
run_022,Foundry_Germany_D,Germany,Foundry,2020-02-23,7289,7107,1.0,none,38,5887,5887,32831,0,4303
run_022,Foundry_Taiwan_A,Taiwan,Foundry,2020-03-01,14577,13772,1.0,none,32,10774,10774,116886,0,5557
run_022,IDM_USA_B,USA,IDM,2020-03-01,11848,2769,0.236,"cyber_attack (Active), logistics_bottleneck (Active)",52,5680,5680,82246,0,5637
run_022,OSAT_Malaysia_C,Malaysia,OSAT,2020-03-01,16062,4304,0.274,"natural_disaster (Recovery), pandemic_closure (Active)",34,5103,5103,137381,0,8972
run_022,Foundry_Germany_D,Germany,Foundry,2020-03-01,7289,7090,1.0,none,39,6268,6268,33653,0,4303
run_022,Foundry_Taiwan_A,Taiwan,Foundry,2020-03-08,14577,15344,1.0,none,30,9357,9357,122873,0,5557
