run_id,factory_name,factory_location,factory_type,date,base_production_capacity,adjusted_production_units,production_impact_factor,active_risks,lead_time_days,simulated_demand_units,shipped_units,inventory_level_units,shortage_units,safety_stock_level
run_033,Foundry_Taiwan_A,Taiwan,Foundry,2020-01-05,13315,12602,1.0,none,26,8046,8046,56730,0,5217
run_033,IDM_USA_B,USA,IDM,2020-01-05,9017,8446,1.0,none,27,5213,5213,50568,0,4733
run_033,OSAT_Malaysia_C,Malaysia,OSAT,2020-01-05,16761,16799,1.0,none,25,8211,8211,73970,0,6538
run_033,Foundry_Germany_D,Germany,Foundry,2020-01-05,8333,8326,1.0,none,27,9014,9014,42592,0,4328
run_033,Foundry_Taiwan_A,Taiwan,Foundry,2020-01-12,13315,13400,1.0,none,27,5982,5982,64148,0,5217
run_033,IDM_USA_B,USA,IDM,2020-01-12,9017,8851,1.0,none,21,7165,7165,52254,0,4733
run_033,OSAT_Malaysia_C,Malaysia,OSAT,2020-01-12,16761,14160,0.807,geopolitical_tension (Active),38,7430,7430,80700,0,6538
run_033,Foundry_Germany_D,Germany,Foundry,2020-01-12,8333,7965,1.0,none,28,9500,9500,41057,0,4328
run_033,Foundry_Taiwan_A,Taiwan,Foundry,2020-01-19,13315,13844,1.0,none,23,8904,8904,69088,0,5217
run_033,IDM_USA_B,USA,IDM,2020-01-19,9017,8979,1.0,none,24,8761,8761,52472,0,4733
run_033,OSAT_Malaysia_C,Malaysia,OSAT,2020-01-19,16761,13806,0.807,geopolitical_tension (Active),40,4680,4680,89826,0,6538
run_033,Foundry_Germany_D,Germany,Foundry,2020-01-19,8333,8447,1.0,none,24,5688,5688,43816,0,4328
run_033,Foundry_Taiwan_A,Taiwan,Foundry,2020-01-26,13315,13150,1.0,none,20,7767,7767,74471,0,5217
run_033,IDM_USA_B,USA,IDM,2020-01-26,9017,8341,1.0,none,26,7014,7014,53799,0,4733
run_033,OSAT_Malaysia_C,Malaysia,OSAT,2020-01-26,16761,13663,0.807,geopolitical_tension (Active),36,9421,9421,94068,0,6538
run_033,Foundry_Germany_D,Germany,Foundry,2020-01-26,8333,8599,1.0,none,27,9066,9066,43349,0,4328
run_033,Foundry_Taiwan_A,Taiwan,Foundry,2020-02-02,13315,12651,1.0,logistics_bottleneck (Active),57,5071,5071,82051,0,5217
run_033,IDM_USA_B,USA,IDM,2020-02-02,9017,8856,1.0,none,25,8212,8212,54443,0,4733
run_033,OSAT_Malaysia_C,Malaysia,OSAT,2020-02-02,16761,13157,0.807,geopolitical_tension (Active),38,6646,6646,100579,0,6538
run_033,Foundry_Germany_D,Germany,Foundry,2020-02-02,8333,7839,1.0,none,27,8571,8571,42617,0,4328
run_033,Foundry_Taiwan_A,Taiwan,Foundry,2020-02-09,13315,13497,1.0,logistics_bottleneck (Active),59,6098,6098,89450,0,5217
run_033,IDM_USA_B,USA,IDM,2020-02-09,9017,8671,1.0,none,24,4844,4844,58270,0,4733
run_033,OSAT_Malaysia_C,Malaysia,OSAT,2020-02-09,16761,13222,0.807,geopolitical_tension (Active),39,10795,10795,103006,0,6538
run_033,Foundry_Germany_D,Germany,Foundry,2020-02-09,8333,8024,1.0,none,24,10686,10686,39955,0,4328
run_033,Foundry_Taiwan_A,Taiwan,Foundry,2020-02-16,13315,12827,1.0,logistics_bottleneck (Active),55,10166,10166,92111,0,5217
run_033,IDM_USA_B,USA,IDM,2020-02-16,9017,8775,1.0,none,26,4803,4803,62242,0,4733
run_033,OSAT_Malaysia_C,Malaysia,OSAT,2020-02-16,16761,14546,0.903,geopolitical_tension (Recovery),24,6508,6508,111044,0,6538
run_033,Foundry_Germany_D,Germany,Foundry,2020-02-16,8333,8023,1.0,none,29,5826,5826,42152,0,4328
run_033,Foundry_Taiwan_A,Taiwan,Foundry,2020-02-23,13315,13221,1.0,logistics_bottleneck (Active),58,9230,9230,96102,0,5217
run_033,IDM_USA_B,USA,IDM,2020-02-23,9017,8954,1.0,none,22,9223,9223,61973,0,4733
run_033,OSAT_Malaysia_C,Malaysia,OSAT,2020-02-23,16761,17252,1.0,geopolitical_tension (Recovery),22,6642,6642,121654,0,6538
run_033,Foundry_Germany_D,Germany,Foundry,2020-02-23,8333,8226,1.0,none,27,5483,5483,44895,0,4328
run_033,Foundry_Taiwan_A,Taiwan,Foundry,2020-03-01,13315,12519,1.0,logistics_bottleneck (Recovery),24,10158,10158,98463,0,5217
run_033,IDM_USA_B,USA,IDM,2020-03-01,9017,2380,0.255,natural_disaster (Active),55,6608,6608,57745,0,4733
run_033,OSAT_Malaysia_C,Malaysia,OSAT,2020-03-01,16761,15876,1.0,none,23,9206,9206,128324,0,6538
run_033,Foundry_Germany_D,Germany,Foundry,2020-03-01,8333,8853,1.0,none,29,5681,5681,48067,0,4328
run_033,Foundry_Taiwan_A,Taiwan,Foundry,2020-03-08,13315,13342,1.0,none,23,7175,7175,104630,0,5217
run_033,IDM_USA_B,USA,IDM,2020-03-08,9017,2394,0.255,natural_disaster (Active),51,7129,7129,53010,0,4733
run_033,OSAT_Malaysia_C,Malaysia,OSAT,2020-03-08,16761,15768,1.0,none,24,6092,6092,138000,0,6538
run_033,Foundry_Germany_D,Germany,Foundry,2020-03-08,8333,8287,1.0,none,27,9444,9444,46910,0,4328
run_033,Foundry_Taiwan_A,Taiwan,Foundry,2020-03-15,13315,13025,1.0,none,25,6744,6744,110911,0,5217
run_033,IDM_USA_B,USA,IDM,2020-03-15,9017,2385,0.255,natural_disaster (Active),51,6076,6076,49319,0,4733
run_033,OSAT_Malaysia_C,Malaysia,OSAT,2020-03-15,16761,17899,1.0,none,27,7705,7705,148194,0,6538
run_033,Foundry_Germany_D,Germany,Foundry,2020-03-15,8333,8389,1.0,none,28,6405,6405,48894,0,4328
run_033,Foundry_Taiwan_A,Taiwan,Foundry,2020-03-22,13315,13212,1.0,none,24,9286,9286,114837,0,5217
run_033,IDM_USA_B,USA,IDM,2020-03-22,9017,3824,0.404,natural_disaster (Recovery),25,8863,8863,44280,0,4733
run_033,OSAT_Malaysia_C,Malaysia,OSAT,2020-03-22,16761,16978,1.0,none,24,7780,7780,157392,0,6538
run_033,Foundry_Germany_D,Germany,Foundry,2020-03-22,8333,8273,1.0,none,31,6585,6585,50582,0,4328
run_033,Foundry_Taiwan_A,Taiwan,Foundry,2020-03-29,13315,12979,1.0,none,26,5638,5638,122178,0,5217
run_033,IDM_USA_B,USA,IDM,2020-03-29,9017,5027,0.553,natural_disaster (Recovery),27,10108,10108,39199,0,4733
run_033,OSAT_Malaysia_C,Malaysia,OSAT,2020-03-29,16761,4771,0.279,"natural_disaster (Active), trade_restrictions (Active)",54,6756,6756,155407,0,6538
run_033,Foundry_Germany_D,Germany,Foundry,2020-03-29,8333,8386,1.0,none,25,8258,8258,50710,0,4328
run_033,Foundry_Taiwan_A,Taiwan,Foundry,2020-04-05,13315,13580,1.0,logistics_bottleneck (Active),49,5282,5282,130476,0,5217
run_033,IDM_USA_B,USA,IDM,2020-04-05,9017,6358,0.702,natural_disaster (Recovery),25,6217,6217,39340,0,4733
run_033,OSAT_Malaysia_C,Malaysia,OSAT,2020-04-05,16761,4508,0.279,"natural_disaster (Active), trade_restrictions (Active)",59,8361,8361,151554,0,6538
run_033,Foundry_Germany_D,Germany,Foundry,2020-04-05,8333,8386,1.0,none,27,4098,4098,54998,0,4328
run_033,Foundry_Taiwan_A,Taiwan,Foundry,2020-04-12,13315,13727,1.0,logistics_bottleneck (Active),48,8563,8563,135640,0,5217
run_033,IDM_USA_B,USA,IDM,2020-04-12,9017,7411,0.851,natural_disaster (Recovery),28,10201,10201,36550,0,4733
run_033,OSAT_Malaysia_C,Malaysia,OSAT,2020-04-12,16761,4732,0.279,"natural_disaster (Active), trade_restrictions (Active)",56,9160,9160,147126,0,6538
run_033,Foundry_Germany_D,Germany,Foundry,2020-04-12,8333,8285,1.0,none,28,6273,6273,57010,0,4328
run_033,Foundry_Taiwan_A,Taiwan,Foundry,2020-04-19,13315,12827,1.0,logistics_bottleneck (Active),51,7171,7171,141296,0,5217
run_033,IDM_USA_B,USA,IDM,2020-04-19,9017,9639,1.0,natural_disaster (Recovery),26,7136,7136,39053,0,4733
run_033,OSAT_Malaysia_C,Malaysia,OSAT,2020-04-19,16761,6430,0.416,"natural_disaster (Recovery), trade_restrictions (Recovery)",24,6186,6186,147370,0,6538
run_033,Foundry_Germany_D,Germany,Foundry,2020-04-19,8333,8170,1.0,none,30,4600,4600,60580,0,4328
run_033,Foundry_Taiwan_A,Taiwan,Foundry,2020-04-26,13315,12847,1.0,logistics_bottleneck (Active),48,9359,9359,144784,0,5217
run_033,IDM_USA_B,USA,IDM,2020-04-26,9017,6852,0.827,geopolitical_tension (Active),32,9335,9335,36570,0,4733
run_033,OSAT_Malaysia_C,Malaysia,OSAT,2020-04-26,16761,9583,0.577,"natural_disaster (Recovery), trade_restrictions (Recovery)",24,5130,5130,151823,0,6538
run_033,Foundry_Germany_D,Germany,Foundry,2020-04-26,8333,8125,1.0,none,25,5289,5289,63416,0,4328
run_033,Foundry_Taiwan_A,Taiwan,Foundry,2020-05-03,13315,13714,1.0,logistics_bottleneck (Recovery),25,7364,7364,151134,0,5217
run_033,IDM_USA_B,USA,IDM,2020-05-03,9017,7411,0.827,geopolitical_tension (Active),30,7117,7117,36864,0,4733
run_033,OSAT_Malaysia_C,Malaysia,OSAT,2020-05-03,16761,13566,0.764,"natural_disaster (Recovery), trade_restrictions (Recovery)",21,6577,6577,158812,0,6538
run_033,Foundry_Germany_D,Germany,Foundry,2020-05-03,8333,8476,1.0,none,28,7596,7596,64296,0,4328
run_033,Foundry_Taiwan_A,Taiwan,Foundry,2020-05-10,13315,13464,1.0,none,25,5677,5677,158921,0,5217
run_033,IDM_USA_B,USA,IDM,2020-05-10,9017,7679,0.827,geopolitical_tension (Active),33,4552,4552,39991,0,4733
run_033,OSAT_Malaysia_C,Malaysia,OSAT,2020-05-10,16761,15176,0.882,natural_disaster (Recovery),27,10322,10322,163666,0,6538
run_033,Foundry_Germany_D,Germany,Foundry,2020-05-10,8333,8195,1.0,none,29,6516,6516,65975,0,4328
run_033,Foundry_Taiwan_A,Taiwan,Foundry,2020-05-17,13315,13137,1.0,none,25,5519,5519,166539,0,5217
run_033,IDM_USA_B,USA,IDM,2020-05-17,9017,5312,0.591,"geopolitical_tension (Active), trade_restrictions (Active)",43,6878,6878,38425,0,4733
run_033,OSAT_Malaysia_C,Malaysia,OSAT,2020-05-17,16761,16157,1.0,natural_disaster (Recovery),24,7449,7449,172374,0,6538
run_033,Foundry_Germany_D,Germany,Foundry,2020-05-17,8333,8430,1.0,none,28,6122,6122,68283,0,4328
run_033,Foundry_Taiwan_A,Taiwan,Foundry,2020-05-24,13315,12696,1.0,none,27,5992,5992,173243,0,5217
run_033,IDM_USA_B,USA,IDM,2020-05-24,9017,4405,0.532,"geopolitical_tension (Active), trade_restrictions (Active)",38,8852,8852,33978,0,4733
run_033,OSAT_Malaysia_C,Malaysia,OSAT,2020-05-24,16761,17667,1.0,none,23,7940,7940,182101,0,6538
run_033,Foundry_Germany_D,Germany,Foundry,2020-05-24,8333,7569,1.0,none,28,7886,7886,67966,0,4328
run_033,Foundry_Taiwan_A,Taiwan,Foundry,2020-05-31,13315,13490,1.0,none,28,9349,9349,177384,0,5217
run_033,IDM_USA_B,USA,IDM,2020-05-31,9017,5599,0.588,"geopolitical_tension (Active), geopolitical_tension (Recovery), trade_restrictions (Active)",41,8506,8506,31071,0,4733
run_033,OSAT_Malaysia_C,Malaysia,OSAT,2020-05-31,16761,15499,1.0,none,25,7552,7552,190048,0,6538
run_033,Foundry_Germany_D,Germany,Foundry,2020-05-31,8333,8359,1.0,none,31,4988,4988,71337,0,4328
run_033,Foundry_Taiwan_A,Taiwan,Foundry,2020-06-07,13315,13689,1.0,none,24,7101,7101,183972,0,5217
run_033,IDM_USA_B,USA,IDM,2020-06-07,9017,6131,0.643,"geopolitical_tension (Active), geopolitical_tension (Recovery), trade_restrictions (Active)",41,9291,9291,27911,0,4733
run_033,OSAT_Malaysia_C,Malaysia,OSAT,2020-06-07,16761,16413,1.0,none,24,6910,6910,199551,0,6538
run_033,Foundry_Germany_D,Germany,Foundry,2020-06-07,8333,8852,1.0,none,24,6938,6938,73251,0,4328
run_033,Foundry_Taiwan_A,Taiwan,Foundry,2020-06-14,13315,13154,1.0,none,28,6794,6794,190332,0,5217
run_033,IDM_USA_B,USA,IDM,2020-06-14,9017,5629,0.643,"geopolitical_tension (Active), trade_restrictions (Active)",41,12070,12070,21470,0,4733
run_033,OSAT_Malaysia_C,Malaysia,OSAT,2020-06-14,16761,17580,1.0,none,24,6704,6704,210427,0,6538
run_033,Foundry_Germany_D,Germany,Foundry,2020-06-14,8333,8224,1.0,none,28,8777,8777,72698,0,4328
run_033,Foundry_Taiwan_A,Taiwan,Foundry,2020-06-21,13315,13954,1.0,none,21,5934,5934,198352,0,5217
run_033,IDM_USA_B,USA,IDM,2020-06-21,9017,6020,0.643,"geopolitical_tension (Active), trade_restrictions (Active)",37,6771,6771,20719,0,4733
run_033,OSAT_Malaysia_C,Malaysia,OSAT,2020-06-21,16761,16825,1.0,none,27,9266,9266,217986,0,6538
run_033,Foundry_Germany_D,Germany,Foundry,2020-06-21,8333,8145,1.0,none,26,9719,9719,71124,0,4328
run_033,Foundry_Taiwan_A,Taiwan,Foundry,2020-06-28,13315,13293,1.0,none,26,9134,9134,202511,0,5217
run_033,IDM_USA_B,USA,IDM,2020-06-28,9017,5784,0.643,"geopolitical_tension (Active), trade_restrictions (Active)",41,10200,10200,16303,0,4733
run_033,OSAT_Malaysia_C,Malaysia,OSAT,2020-06-28,16761,18063,1.0,none,25,7404,7404,228645,0,6538
run_033,Foundry_Germany_D,Germany,Foundry,2020-06-28,8333,8292,1.0,none,26,5212,5212,74204,0,4328
run_033,Foundry_Taiwan_A,Taiwan,Foundry,2020-07-05,13315,727,0.054,natural_disaster (Active),53,9355,9355,193883,0,5217
run_033,IDM_USA_B,USA,IDM,2020-07-05,9017,6296,0.679,"geopolitical_tension (Recovery), trade_restrictions (Active)",37,9630,9630,12969,0,4733
run_033,OSAT_Malaysia_C,Malaysia,OSAT,2020-07-05,16761,15911,1.0,none,27,7382,7382,237174,0,6538
run_033,Foundry_Germany_D,Germany,Foundry,2020-07-05,8333,7774,1.0,none,31,4450,4450,77528,0,4328
run_033,Foundry_Taiwan_A,Taiwan,Foundry,2020-07-12,13315,721,0.054,natural_disaster (Active),54,4972,4972,189632,0,5217
run_033,IDM_USA_B,USA,IDM,2020-07-12,9017,4337,0.461,"geopolitical_tension (Recovery), trade_restrictions (Active)",41,12417,12417,4889,0,4733
run_033,OSAT_Malaysia_C,Malaysia,OSAT,2020-07-12,16761,17955,1.0,none,28,10343,10343,244786,0,6538
run_033,Foundry_Germany_D,Germany,Foundry,2020-07-12,8333,9163,1.0,none,24,7454,7454,79237,0,4328
run_033,Foundry_Taiwan_A,Taiwan,Foundry,2020-07-19,13315,735,0.054,natural_disaster (Active),58,10543,10543,179824,0,5217
run_033,IDM_USA_B,USA,IDM,2020-07-19,9017,4424,0.461,trade_restrictions (Active),42,6274,6274,3039,0,4733
run_033,OSAT_Malaysia_C,Malaysia,OSAT,2020-07-19,16761,16002,1.0,none,22,5412,5412,255376,0,6538
run_033,Foundry_Germany_D,Germany,Foundry,2020-07-19,8333,5103,0.653,trade_restrictions (Active),37,7942,7942,76398,0,4328
run_033,Foundry_Taiwan_A,Taiwan,Foundry,2020-07-26,13315,3228,0.243,natural_disaster (Recovery),25,6688,6688,176364,0,5217
