run_id,factory_name,factory_location,factory_type,date,base_production_capacity,adjusted_production_units,production_impact_factor,active_risks,lead_time_days,simulated_demand_units,shipped_units,inventory_level_units,shortage_units,safety_stock_level
run_019,Foundry_Taiwan_A,Taiwan,Foundry,2020-01-05,12808,13609,1.0,none,36,8801,8801,55869,0,5106
run_019,IDM_USA_B,USA,IDM,2020-01-05,8623,8337,1.0,none,32,4398,4398,58526,0,5458
run_019,OSAT_Malaysia_C,Malaysia,OSAT,2020-01-05,19528,16875,0.84,geopolitical_tension (Active),33,5436,5436,100764,0,8932
run_019,Foundry_Germany_D,Germany,Foundry,2020-01-05,10021,9835,1.0,none,38,11005,11005,36050,0,3722
run_019,Foundry_Taiwan_A,Taiwan,Foundry,2020-01-12,12808,13010,1.0,none,36,7855,7855,61024,0,5106
run_019,IDM_USA_B,USA,IDM,2020-01-12,8623,7981,1.0,none,28,6676,6676,59831,0,5458
run_019,OSAT_Malaysia_C,Malaysia,OSAT,2020-01-12,19528,16189,0.84,geopolitical_tension (Active),36,11505,11505,105448,0,8932
run_019,Foundry_Germany_D,Germany,Foundry,2020-01-12,10021,10758,1.0,none,35,8846,8846,37962,0,3722
run_019,Foundry_Taiwan_A,Taiwan,Foundry,2020-01-19,12808,13453,1.0,none,36,6067,6067,68410,0,5106
run_019,IDM_USA_B,USA,IDM,2020-01-19,8623,8967,1.0,none,29,4019,4019,64779,0,5458
run_019,OSAT_Malaysia_C,Malaysia,OSAT,2020-01-19,19528,18263,0.92,geopolitical_tension (Recovery),20,6906,6906,116805,0,8932
run_019,Foundry_Germany_D,Germany,Foundry,2020-01-19,10021,9806,1.0,none,38,7600,7600,40168,0,3722
run_019,Foundry_Taiwan_A,Taiwan,Foundry,2020-01-26,12808,2374,0.192,cyber_attack (Active),43,6631,6631,64153,0,5106
run_019,IDM_USA_B,USA,IDM,2020-01-26,8623,8829,1.0,none,30,11982,11982,61626,0,5458
run_019,OSAT_Malaysia_C,Malaysia,OSAT,2020-01-26,19528,19804,1.0,geopolitical_tension (Recovery),23,8562,8562,128047,0,8932
run_019,Foundry_Germany_D,Germany,Foundry,2020-01-26,10021,9308,1.0,none,37,4591,4591,44885,0,3722
run_019,Foundry_Taiwan_A,Taiwan,Foundry,2020-02-02,12808,2446,0.192,cyber_attack (Active),43,4420,4420,62179,0,5106
run_019,IDM_USA_B,USA,IDM,2020-02-02,8623,8760,1.0,logistics_bottleneck (Active),73,8724,8724,61662,0,5458
run_019,OSAT_Malaysia_C,Malaysia,OSAT,2020-02-02,19528,17695,1.0,none,19,11388,11388,134354,0,8932
run_019,Foundry_Germany_D,Germany,Foundry,2020-02-02,10021,10032,1.0,none,36,8965,8965,45952,0,3722
run_019,Foundry_Taiwan_A,Taiwan,Foundry,2020-02-09,12808,2415,0.192,cyber_attack (Active),45,8946,8946,55648,0,5106
run_019,IDM_USA_B,USA,IDM,2020-02-09,8623,395,0.044,"logistics_bottleneck (Active), natural_disaster (Active)",73,10495,10495,51562,0,5458
run_019,OSAT_Malaysia_C,Malaysia,OSAT,2020-02-09,19528,19903,1.0,none,19,5988,5988,148269,0,8932
run_019,Foundry_Germany_D,Germany,Foundry,2020-02-09,10021,10211,1.0,none,38,6480,6480,49683,0,3722
run_019,Foundry_Taiwan_A,Taiwan,Foundry,2020-02-16,12808,7952,0.596,cyber_attack (Recovery),36,6236,6236,57364,0,5106
