run_id,factory_name,factory_location,factory_type,date,base_production_capacity,adjusted_production_units,production_impact_factor,active_risks,lead_time_days,simulated_demand_units,shipped_units,inventory_level_units,shortage_units,safety_stock_level
run_036,Foundry_Taiwan_A,Taiwan,Foundry,2020-01-05,14190,14668,1.0,none,26,7781,7781,72150,0,6526
run_036,IDM_USA_B,USA,IDM,2020-01-05,9965,10173,1.0,none,25,11419,11419,58520,0,5976
run_036,OSAT_Malaysia_C,Malaysia,OSAT,2020-01-05,19784,19876,1.0,none,24,6824,6824,76084,0,6303
run_036,Foundry_Germany_D,Germany,Foundry,2020-01-05,9922,9520,1.0,none,28,6398,6398,43977,0,4085
run_036,Foundry_Taiwan_A,Taiwan,Foundry,2020-01-12,14190,13690,1.0,none,23,6880,6880,78960,0,6526
run_036,IDM_USA_B,USA,IDM,2020-01-12,9965,10878,1.0,none,22,10006,10006,59392,0,5976
run_036,OSAT_Malaysia_C,Malaysia,OSAT,2020-01-12,19784,19589,1.0,none,20,7798,7798,87875,0,6303
run_036,Foundry_Germany_D,Germany,Foundry,2020-01-12,9922,9686,1.0,none,30,6002,6002,47661,0,4085
run_036,Foundry_Taiwan_A,Taiwan,Foundry,2020-01-19,14190,13920,1.0,none,29,9213,9213,83667,0,6526
run_036,IDM_USA_B,USA,IDM,2020-01-19,9965,9530,1.0,none,24,12149,12149,56773,0,5976
run_036,OSAT_Malaysia_C,Malaysia,OSAT,2020-01-19,19784,20508,1.0,none,20,8341,8341,100042,0,6303
run_036,Foundry_Germany_D,Germany,Foundry,2020-01-19,9922,10487,1.0,none,26,8624,8624,49524,0,4085
run_036,Foundry_Taiwan_A,Taiwan,Foundry,2020-01-26,14190,14282,1.0,none,22,8343,8343,89606,0,6526
run_036,IDM_USA_B,USA,IDM,2020-01-26,9965,10877,1.0,none,23,11073,11073,56577,0,5976
run_036,OSAT_Malaysia_C,Malaysia,OSAT,2020-01-26,19784,19317,1.0,none,21,5822,5822,113537,0,6303
run_036,Foundry_Germany_D,Germany,Foundry,2020-01-26,9922,9660,1.0,none,30,7289,7289,51895,0,4085
run_036,Foundry_Taiwan_A,Taiwan,Foundry,2020-02-02,14190,13550,1.0,none,23,5737,5737,97419,0,6526
run_036,IDM_USA_B,USA,IDM,2020-02-02,9965,10782,1.0,none,23,5983,5983,61376,0,5976
run_036,OSAT_Malaysia_C,Malaysia,OSAT,2020-02-02,19784,18875,1.0,none,20,9458,9458,122954,0,6303
run_036,Foundry_Germany_D,Germany,Foundry,2020-02-02,9922,10215,1.0,none,29,10511,10511,51599,0,4085
run_036,Foundry_Taiwan_A,Taiwan,Foundry,2020-02-09,14190,13656,1.0,none,27,6154,6154,104921,0,6526
run_036,IDM_USA_B,USA,IDM,2020-02-09,9965,9840,1.0,none,25,7944,7944,63272,0,5976
run_036,OSAT_Malaysia_C,Malaysia,OSAT,2020-02-09,19784,20047,1.0,none,23,8658,8658,134343,0,6303
run_036,Foundry_Germany_D,Germany,Foundry,2020-02-09,9922,9153,1.0,none,28,12617,12617,48135,0,4085
run_036,Foundry_Taiwan_A,Taiwan,Foundry,2020-02-16,14190,14198,1.0,none,25,8973,8973,110146,0,6526
run_036,IDM_USA_B,USA,IDM,2020-02-16,9965,9297,1.0,none,19,8031,8031,64538,0,5976
run_036,OSAT_Malaysia_C,Malaysia,OSAT,2020-02-16,19784,19331,1.0,none,18,6065,6065,147609,0,6303
run_036,Foundry_Germany_D,Germany,Foundry,2020-02-16,9922,10511,1.0,none,33,7271,7271,51375,0,4085
run_036,Foundry_Taiwan_A,Taiwan,Foundry,2020-02-23,14190,13786,1.0,none,21,6597,6597,117335,0,6526
run_036,IDM_USA_B,USA,IDM,2020-02-23,9965,10275,1.0,none,23,7841,7841,66972,0,5976
run_036,OSAT_Malaysia_C,Malaysia,OSAT,2020-02-23,19784,20068,1.0,none,23,7890,7890,159787,0,6303
run_036,Foundry_Germany_D,Germany,Foundry,2020-02-23,9922,10113,1.0,none,30,9652,9652,51836,0,4085
run_036,Foundry_Taiwan_A,Taiwan,Foundry,2020-03-01,14190,13795,1.0,none,26,8054,8054,123076,0,6526
run_036,IDM_USA_B,USA,IDM,2020-03-01,9965,10127,1.0,none,22,5177,5177,71922,0,5976
run_036,OSAT_Malaysia_C,Malaysia,OSAT,2020-03-01,19784,19492,1.0,none,22,6437,6437,172842,0,6303
run_036,Foundry_Germany_D,Germany,Foundry,2020-03-01,9922,10232,1.0,none,31,7991,7991,54077,0,4085
run_036,Foundry_Taiwan_A,Taiwan,Foundry,2020-03-08,14190,14370,1.0,none,24,5920,5920,131526,0,6526
run_036,IDM_USA_B,USA,IDM,2020-03-08,9965,9974,1.0,none,23,6936,6936,74960,0,5976
run_036,OSAT_Malaysia_C,Malaysia,OSAT,2020-03-08,19784,19935,1.0,none,20,6860,6860,185917,0,6303
run_036,Foundry_Germany_D,Germany,Foundry,2020-03-08,9922,10048,1.0,none,30,6311,6311,57814,0,4085
run_036,Foundry_Taiwan_A,Taiwan,Foundry,2020-03-15,14190,13853,1.0,none,23,4649,4649,140730,0,6526
run_036,IDM_USA_B,USA,IDM,2020-03-15,9965,10478,1.0,none,26,8474,8474,76964,0,5976
run_036,OSAT_Malaysia_C,Malaysia,OSAT,2020-03-15,19784,20479,1.0,none,21,8446,8446,197950,0,6303
run_036,Foundry_Germany_D,Germany,Foundry,2020-03-15,9922,9880,1.0,none,28,5316,5316,62378,0,4085
run_036,Foundry_Taiwan_A,Taiwan,Foundry,2020-03-22,14190,14406,1.0,none,25,6839,6839,148297,0,6526
run_036,IDM_USA_B,USA,IDM,2020-03-22,9965,10142,1.0,none,22,8959,8959,78147,0,5976
run_036,OSAT_Malaysia_C,Malaysia,OSAT,2020-03-22,19784,19241,1.0,none,20,4872,4872,212319,0,6303
run_036,Foundry_Germany_D,Germany,Foundry,2020-03-22,9922,9934,1.0,none,27,5708,5708,66604,0,4085
run_036,Foundry_Taiwan_A,Taiwan,Foundry,2020-03-29,14190,15062,1.0,none,26,7107,7107,156252,0,6526
run_036,IDM_USA_B,USA,IDM,2020-03-29,9965,9161,1.0,none,25,6303,6303,81005,0,5976
run_036,OSAT_Malaysia_C,Malaysia,OSAT,2020-03-29,19784,19824,1.0,none,22,7431,7431,224712,0,6303
run_036,Foundry_Germany_D,Germany,Foundry,2020-03-29,9922,9823,1.0,none,29,5355,5355,71072,0,4085
run_036,Foundry_Taiwan_A,Taiwan,Foundry,2020-04-05,14190,14339,1.0,none,24,10869,10869,159722,0,6526
run_036,IDM_USA_B,USA,IDM,2020-04-05,9965,10681,1.0,none,23,5819,5819,85867,0,5976
run_036,OSAT_Malaysia_C,Malaysia,OSAT,2020-04-05,19784,21022,1.0,none,19,8551,8551,237183,0,6303
run_036,Foundry_Germany_D,Germany,Foundry,2020-04-05,9922,10123,1.0,none,27,5841,5841,75354,0,4085
run_036,Foundry_Taiwan_A,Taiwan,Foundry,2020-04-12,14190,13925,1.0,none,22,8050,8050,165597,0,6526
run_036,IDM_USA_B,USA,IDM,2020-04-12,9965,10158,1.0,none,23,4811,4811,91214,0,5976
run_036,OSAT_Malaysia_C,Malaysia,OSAT,2020-04-12,19784,18621,1.0,none,24,10138,10138,245666,0,6303
run_036,Foundry_Germany_D,Germany,Foundry,2020-04-12,9922,9689,1.0,none,30,7421,7421,77622,0,4085
run_036,Foundry_Taiwan_A,Taiwan,Foundry,2020-04-19,14190,14858,1.0,none,26,7380,7380,173075,0,6526
run_036,IDM_USA_B,USA,IDM,2020-04-19,9965,9952,1.0,none,25,5060,5060,96106,0,5976
run_036,OSAT_Malaysia_C,Malaysia,OSAT,2020-04-19,19784,19400,1.0,none,23,7859,7859,257207,0,6303
run_036,Foundry_Germany_D,Germany,Foundry,2020-04-19,9922,10715,1.0,none,29,5559,5559,82778,0,4085
run_036,Foundry_Taiwan_A,Taiwan,Foundry,2020-04-26,14190,14181,1.0,none,25,7391,7391,179865,0,6526
run_036,IDM_USA_B,USA,IDM,2020-04-26,9965,10226,1.0,none,24,6002,6002,100330,0,5976
run_036,OSAT_Malaysia_C,Malaysia,OSAT,2020-04-26,19784,19552,1.0,none,18,8483,8483,268276,0,6303
