run_id,factory_name,factory_location,factory_type,date,base_production_capacity,adjusted_production_units,production_impact_factor,active_risks,lead_time_days,simulated_demand_units,shipped_units,inventory_level_units,shortage_units,safety_stock_level
run_034,Foundry_Taiwan_A,Taiwan,Foundry,2020-01-05,14053,14703,1.0,none,35,6050,6050,60853,0,5220
run_034,IDM_USA_B,USA,IDM,2020-01-05,11145,10998,1.0,none,19,6076,6076,52557,0,4763
run_034,OSAT_Malaysia_C,Malaysia,OSAT,2020-01-05,17942,18450,1.0,none,16,6020,6020,82100,0,6967
run_034,Foundry_Germany_D,Germany,Foundry,2020-01-05,7056,7029,1.0,none,42,7005,7005,54712,0,5468
run_034,Foundry_Taiwan_A,Taiwan,Foundry,2020-01-12,14053,13111,1.0,none,35,8047,8047,65917,0,5220
run_034,IDM_USA_B,USA,IDM,2020-01-12,11145,11285,1.0,none,20,7694,7694,56148,0,4763
run_034,OSAT_Malaysia_C,Malaysia,OSAT,2020-01-12,17942,17223,1.0,none,16,5632,5632,93691,0,6967
run_034,Foundry_Germany_D,Germany,Foundry,2020-01-12,7056,7382,1.0,none,38,10776,10776,51318,0,5468
run_034,Foundry_Taiwan_A,Taiwan,Foundry,2020-01-19,14053,14125,1.0,none,32,6352,6352,73690,0,5220
run_034,IDM_USA_B,USA,IDM,2020-01-19,11145,11089,1.0,none,20,7568,7568,59669,0,4763
run_034,OSAT_Malaysia_C,Malaysia,OSAT,2020-01-19,17942,18250,1.0,none,17,6066,6066,105875,0,6967
run_034,Foundry_Germany_D,Germany,Foundry,2020-01-19,7056,5600,0.78,geopolitical_tension (Active),63,12799,12799,44119,0,5468
run_034,Foundry_Taiwan_A,Taiwan,Foundry,2020-01-26,14053,14423,1.0,none,31,7847,7847,80266,0,5220
run_034,IDM_USA_B,USA,IDM,2020-01-26,11145,11002,1.0,none,23,3941,3941,66730,0,4763
run_034,OSAT_Malaysia_C,Malaysia,OSAT,2020-01-26,17942,18463,1.0,none,23,8845,8845,115493,0,6967
run_034,Foundry_Germany_D,Germany,Foundry,2020-01-26,7056,5700,0.78,geopolitical_tension (Active),64,5594,5594,44225,0,5468
run_034,Foundry_Taiwan_A,Taiwan,Foundry,2020-02-02,14053,13869,1.0,logistics_bottleneck (Active),85,6787,6787,87348,0,5220
run_034,IDM_USA_B,USA,IDM,2020-02-02,11145,11549,1.0,none,23,9378,9378,68901,0,4763
run_034,OSAT_Malaysia_C,Malaysia,OSAT,2020-02-02,17942,17481,1.0,none,16,7220,7220,125754,0,6967
run_034,Foundry_Germany_D,Germany,Foundry,2020-02-02,7056,5616,0.78,geopolitical_tension (Active),65,8251,8251,41590,0,5468
run_034,Foundry_Taiwan_A,Taiwan,Foundry,2020-02-09,14053,8212,0.551,"logistics_bottleneck (Active), pandemic_closure (Active)",79,8475,8475,87085,0,5220
run_034,IDM_USA_B,USA,IDM,2020-02-09,11145,10811,1.0,none,21,7256,7256,72456,0,4763
run_034,OSAT_Malaysia_C,Malaysia,OSAT,2020-02-09,17942,18425,1.0,none,15,6350,6350,137829,0,6967
run_034,Foundry_Germany_D,Germany,Foundry,2020-02-09,7056,5345,0.78,geopolitical_tension (Active),65,4926,4926,42009,0,5468
run_034,Foundry_Taiwan_A,Taiwan,Foundry,2020-02-16,14053,7973,0.551,"logistics_bottleneck (Active), pandemic_closure (Active)",81,7196,7196,87862,0,5220
run_034,IDM_USA_B,USA,IDM,2020-02-16,11145,10739,1.0,none,19,7675,7675,75520,0,4763
run_034,OSAT_Malaysia_C,Malaysia,OSAT,2020-02-16,17942,12933,0.718,trade_restrictions (Active),33,10807,10807,139955,0,6967
