run_id,factory_name,factory_location,factory_type,date,base_production_capacity,adjusted_production_units,production_impact_factor,active_risks,lead_time_days,simulated_demand_units,shipped_units,inventory_level_units,shortage_units,safety_stock_level
run_021,Foundry_Taiwan_A,Taiwan,Foundry,2020-01-05,12917,13057,1.0,none,27,12726,12726,57430,0,5709
run_021,IDM_USA_B,USA,IDM,2020-01-05,11936,11396,1.0,none,24,8298,8298,61601,0,5850
run_021,OSAT_Malaysia_C,Malaysia,OSAT,2020-01-05,16790,16451,1.0,none,18,6514,6514,84295,0,7435
run_021,Foundry_Germany_D,Germany,Foundry,2020-01-05,9594,9712,1.0,none,26,3646,3646,54126,0,4806
run_021,Foundry_Taiwan_A,Taiwan,Foundry,2020-01-12,12917,12771,1.0,none,28,5069,5069,65132,0,5709
run_021,IDM_USA_B,USA,IDM,2020-01-12,11936,11755,1.0,none,20,7087,7087,66269,0,5850
run_021,OSAT_Malaysia_C,Malaysia,OSAT,2020-01-12,16790,16232,1.0,none,18,7768,7768,92759,0,7435
run_021,Foundry_Germany_D,Germany,Foundry,2020-01-12,9594,7319,0.779,trade_restrictions (Active),43,9644,9644,51801,0,4806
run_021,Foundry_Taiwan_A,Taiwan,Foundry,2020-01-19,12917,13412,1.0,logistics_bottleneck (Active),50,9014,9014,69530,0,5709
run_021,IDM_USA_B,USA,IDM,2020-01-19,11936,11362,1.0,none,24,4666,4666,72965,0,5850
run_021,OSAT_Malaysia_C,Malaysia,OSAT,2020-01-19,16790,16537,1.0,none,15,9246,9246,100050,0,7435
run_021,Foundry_Germany_D,Germany,Foundry,2020-01-19,9594,7730,0.779,trade_restrictions (Active),45,5823,5823,53708,0,4806
run_021,Foundry_Taiwan_A,Taiwan,Foundry,2020-01-26,12917,12851,1.0,logistics_bottleneck (Recovery),25,12086,12086,70295,0,5709
run_021,IDM_USA_B,USA,IDM,2020-01-26,11936,11486,1.0,none,26,8482,8482,75969,0,5850
run_021,OSAT_Malaysia_C,Malaysia,OSAT,2020-01-26,16790,10852,0.652,trade_restrictions (Active),36,13349,13349,97553,0,7435
run_021,Foundry_Germany_D,Germany,Foundry,2020-01-26,9594,7635,0.779,trade_restrictions (Active),46,8293,8293,53050,0,4806
run_021,Foundry_Taiwan_A,Taiwan,Foundry,2020-02-02,12917,12869,1.0,none,28,5822,5822,77342,0,5709
run_021,IDM_USA_B,USA,IDM,2020-02-02,11936,11456,1.0,none,19,10410,10410,77015,0,5850
run_021,OSAT_Malaysia_C,Malaysia,OSAT,2020-02-02,16790,10239,0.652,trade_restrictions (Active),39,5548,5548,102244,0,7435
run_021,Foundry_Germany_D,Germany,Foundry,2020-02-02,9594,6896,0.779,trade_restrictions (Active),45,4892,4892,55054,0,4806
run_021,Foundry_Taiwan_A,Taiwan,Foundry,2020-02-09,12917,13337,1.0,none,30,8158,8158,82521,0,5709
run_021,IDM_USA_B,USA,IDM,2020-02-09,11936,11384,1.0,none,20,4533,4533,83866,0,5850
run_021,OSAT_Malaysia_C,Malaysia,OSAT,2020-02-09,16790,10530,0.652,trade_restrictions (Active),35,6841,6841,105933,0,7435
run_021,Foundry_Germany_D,Germany,Foundry,2020-02-09,9594,7447,0.779,trade_restrictions (Active),42,8841,8841,53660,0,4806
run_021,Foundry_Taiwan_A,Taiwan,Foundry,2020-02-16,12917,13103,1.0,none,27,5504,5504,90120,0,5709
run_021,IDM_USA_B,USA,IDM,2020-02-16,11936,12335,1.0,none,22,9263,9263,86938,0,5850
run_021,OSAT_Malaysia_C,Malaysia,OSAT,2020-02-16,16790,10221,0.652,trade_restrictions (Active),38,6830,6830,109324,0,7435
run_021,Foundry_Germany_D,Germany,Foundry,2020-02-16,9594,7795,0.779,trade_restrictions (Active),43,7877,7877,53578,0,4806
run_021,Foundry_Taiwan_A,Taiwan,Foundry,2020-02-23,12917,13182,1.0,none,28,4190,4190,99112,0,5709
run_021,IDM_USA_B,USA,IDM,2020-02-23,11936,11999,1.0,none,26,10396,10396,88541,0,5850
run_021,OSAT_Malaysia_C,Malaysia,OSAT,2020-02-23,16790,9622,0.652,trade_restrictions (Active),36,4401,4401,114545,0,7435
run_021,Foundry_Germany_D,Germany,Foundry,2020-02-23,9594,7688,0.779,trade_restrictions (Active),42,9982,9982,51284,0,4806
run_021,Foundry_Taiwan_A,Taiwan,Foundry,2020-03-01,12917,12882,1.0,none,29,5833,5833,106161,0,5709
run_021,IDM_USA_B,USA,IDM,2020-03-01,11936,11509,1.0,none,22,6181,6181,93869,0,5850
