run_id,factory_name,factory_location,factory_type,date,base_production_capacity,adjusted_production_units,production_impact_factor,active_risks,lead_time_days,simulated_demand_units,shipped_units,inventory_level_units,shortage_units,safety_stock_level
run_030,Foundry_Taiwan_A,Taiwan,Foundry,2020-01-05,11626,11707,1.0,none,32,8961,8961,60960,0,5821
run_030,IDM_USA_B,USA,IDM,2020-01-05,8459,9276,1.0,logistics_bottleneck (Active),54,6918,6918,52251,0,4989
run_030,OSAT_Malaysia_C,Malaysia,OSAT,2020-01-05,16079,16073,1.0,none,16,4913,4913,79932,0,6877
run_030,Foundry_Germany_D,Germany,Foundry,2020-01-05,10709,10394,1.0,none,33,8204,8204,46879,0,4468
run_030,Foundry_Taiwan_A,Taiwan,Foundry,2020-01-12,11626,11488,1.0,none,27,4266,4266,68182,0,5821
run_030,IDM_USA_B,USA,IDM,2020-01-12,8459,8559,1.0,logistics_bottleneck (Active),55,5650,5650,55160,0,4989
run_030,OSAT_Malaysia_C,Malaysia,OSAT,2020-01-12,16079,17688,1.0,none,18,7572,7572,90048,0,6877
run_030,Foundry_Germany_D,Germany,Foundry,2020-01-12,10709,10804,1.0,none,33,9441,9441,48242,0,4468
run_030,Foundry_Taiwan_A,Taiwan,Foundry,2020-01-19,11626,11629,1.0,none,31,7287,7287,72524,0,5821
run_030,IDM_USA_B,USA,IDM,2020-01-19,8459,8752,1.0,logistics_bottleneck (Active),55,8076,8076,55836,0,4989
run_030,OSAT_Malaysia_C,Malaysia,OSAT,2020-01-19,16079,16061,1.0,none,20,5473,5473,100636,0,6877
run_030,Foundry_Germany_D,Germany,Foundry,2020-01-19,10709,10809,1.0,none,32,6816,6816,52235,0,4468
run_030,Foundry_Taiwan_A,Taiwan,Foundry,2020-01-26,11626,11873,1.0,none,35,8694,8694,75703,0,5821
run_030,IDM_USA_B,USA,IDM,2020-01-26,8459,8340,1.0,logistics_bottleneck (Active),55,6841,6841,57335,0,4989
run_030,OSAT_Malaysia_C,Malaysia,OSAT,2020-01-26,16079,15981,1.0,none,19,10215,10215,106402,0,6877
run_030,Foundry_Germany_D,Germany,Foundry,2020-01-26,10709,11085,1.0,none,29,6200,6200,57120,0,4468
run_030,Foundry_Taiwan_A,Taiwan,Foundry,2020-02-02,11626,11856,1.0,none,30,11557,11557,76002,0,5821
run_030,IDM_USA_B,USA,IDM,2020-02-02,8459,8730,1.0,logistics_bottleneck (Recovery),21,8163,8163,57902,0,4989
run_030,OSAT_Malaysia_C,Malaysia,OSAT,2020-02-02,16079,16598,1.0,none,17,9046,9046,113954,0,6877
run_030,Foundry_Germany_D,Germany,Foundry,2020-02-02,10709,10442,1.0,none,34,8176,8176,59386,0,4468
run_030,Foundry_Taiwan_A,Taiwan,Foundry,2020-02-09,11626,11300,1.0,none,33,5791,5791,81511,0,5821
run_030,IDM_USA_B,USA,IDM,2020-02-09,8459,6657,0.793,trade_restrictions (Active),33,9158,9158,55401,0,4989
run_030,OSAT_Malaysia_C,Malaysia,OSAT,2020-02-09,16079,15523,1.0,none,20,7453,7453,122024,0,6877
run_030,Foundry_Germany_D,Germany,Foundry,2020-02-09,10709,10131,1.0,none,34,5865,5865,63652,0,4468
run_030,Foundry_Taiwan_A,Taiwan,Foundry,2020-02-16,11626,12577,1.0,none,28,10260,10260,83828,0,5821
run_030,IDM_USA_B,USA,IDM,2020-02-16,8459,7031,0.793,trade_restrictions (Active),32,9100,9100,53332,0,4989
run_030,OSAT_Malaysia_C,Malaysia,OSAT,2020-02-16,16079,16854,1.0,none,21,7457,7457,131421,0,6877
run_030,Foundry_Germany_D,Germany,Foundry,2020-02-16,10709,10035,1.0,none,34,6803,6803,66884,0,4468
run_030,Foundry_Taiwan_A,Taiwan,Foundry,2020-02-23,11626,12022,1.0,none,31,5706,5706,90144,0,5821
run_030,IDM_USA_B,USA,IDM,2020-02-23,8459,7335,0.793,trade_restrictions (Active),31,8456,8456,52211,0,4989
run_030,OSAT_Malaysia_C,Malaysia,OSAT,2020-02-23,16079,16223,1.0,none,20,12245,12245,135399,0,6877
run_030,Foundry_Germany_D,Germany,Foundry,2020-02-23,10709,8864,0.863,"geopolitical_tension (Active), logistics_bottleneck (Active)",78,9022,9022,66726,0,4468
run_030,Foundry_Taiwan_A,Taiwan,Foundry,2020-03-01,11626,11223,1.0,none,30,8480,8480,92887,0,5821
run_030,IDM_USA_B,USA,IDM,2020-03-01,8459,7639,0.862,trade_restrictions (Recovery),27,9271,9271,50579,0,4989
run_030,OSAT_Malaysia_C,Malaysia,OSAT,2020-03-01,16079,16208,1.0,none,18,5153,5153,146454,0,6877
run_030,Foundry_Germany_D,Germany,Foundry,2020-03-01,10709,9188,0.863,"geopolitical_tension (Active), logistics_bottleneck (Active)",79,8298,8298,67616,0,4468
run_030,Foundry_Taiwan_A,Taiwan,Foundry,2020-03-08,11626,11895,1.0,none,29,7345,7345,97437,0,5821
run_030,IDM_USA_B,USA,IDM,2020-03-08,8459,7655,0.931,trade_restrictions (Recovery),25,5347,5347,52887,0,4989
run_030,OSAT_Malaysia_C,Malaysia,OSAT,2020-03-08,16079,16201,1.0,none,17,5690,5690,156965,0,6877
run_030,Foundry_Germany_D,Germany,Foundry,2020-03-08,10709,8994,0.863,"geopolitical_tension (Active), logistics_bottleneck (Recovery)",43,11108,11108,65502,0,4468
run_030,Foundry_Taiwan_A,Taiwan,Foundry,2020-03-15,11626,11849,1.0,none,29,5487,5487,103799,0,5821
run_030,IDM_USA_B,USA,IDM,2020-03-15,8459,5160,0.678,"trade_restrictions (Active), trade_restrictions (Recovery)",38,6179,6179,51868,0,4989
run_030,OSAT_Malaysia_C,Malaysia,OSAT,2020-03-15,16079,16419,1.0,none,18,6662,6662,166722,0,6877
run_030,Foundry_Germany_D,Germany,Foundry,2020-03-15,10709,9370,0.863,geopolitical_tension (Active),46,5151,5151,69721,0,4468
run_030,Foundry_Taiwan_A,Taiwan,Foundry,2020-03-22,11626,11591,1.0,none,31,7438,7438,107952,0,5821
run_030,IDM_USA_B,USA,IDM,2020-03-22,8459,5838,0.678,trade_restrictions (Active),34,5903,5903,51803,0,4989
run_030,OSAT_Malaysia_C,Malaysia,OSAT,2020-03-22,16079,15552,1.0,none,15,8389,8389,173885,0,6877
run_030,Foundry_Germany_D,Germany,Foundry,2020-03-22,10709,9132,0.863,geopolitical_tension (Active),47,7282,7282,71571,0,4468
run_030,Foundry_Taiwan_A,Taiwan,Foundry,2020-03-29,11626,12013,1.0,none,31,8410,8410,111555,0,5821
run_030,IDM_USA_B,USA,IDM,2020-03-29,8459,5492,0.678,trade_restrictions (Active),36,9683,9683,47612,0,4989
run_030,OSAT_Malaysia_C,Malaysia,OSAT,2020-03-29,16079,16418,1.0,none,21,7464,7464,182839,0,6877
run_030,Foundry_Germany_D,Germany,Foundry,2020-03-29,10709,9199,0.863,geopolitical_tension (Active),46,4452,4452,76318,0,4468
